date_time,city_area,state,country,ufo_shape,encounter_length,described_encounter_length,description,date_documented,latitude,longitude
5/1/1991 03:00,escondido,ca,us,cigar,2,2 seconds,Saw a blue shaped oblong (cigar shaped) object which was stationary at first and then acclerated  at an incredible speed and disappeare,1/28/1999,33.1191667,-117.0855556
5/1/1991 14:00,garden grove,ca,us,sphere,2700,45min+,Lazer like fire from staionary objects in sky&#33,2/12/2004,33.7738889,-117.9405556
5/1/1991 20:00,massapequa,ny,us,other,30,thirty seconds,A large bright hexigon shape over Massapequa NY,1/10/2009,40.6805556,-73.4747222
5/1/1991 21:00,milledgeville,ga,us,disk,60,1 minute,My sister and I witnessed a disk shaped UFO with many colored lights hovering over the golf course we lived across from.,1/31/2011,33.08,-83.2322222
5/1/1992 03:00,coupeville,wa,us,sphere,15,15 seconds,I was sitting on a bed in a house which had windows all along the backside of the house facing north. These windows had a view of an in,1/3/2001,48.22,-122.685
5/1/1992 17:00,mt. olive,ms,NA,circle,60,1 minute,Two flying crafts seen in broad daylight.,6/12/2008,31.761274,-89.655072
5/1/1992 22:00,va&#39vau (tonga),NA,NA,sphere,1800,30 minutes,Green lights slowly moving and alternating in color from green to white to green again,8/7/2007,-18.581196,-173.985008
5/1/1993 18:00,magnolia,ms,us,cigar,300,5 minutes or so,Oval shaped object with flashing lights had no sound &amp; it only was there few minutes &amp; left as a flash thru the sky.,6/18/2004,31.1430556,-90.4586111
5/1/1993 22:30,wenatchee,wa,us,triangle,6,6 seconds,Amber objects in formation then breaking formation for several quick moves then back to formation.,4/13/2010,47.4236111,-120.3091667
5/1/1994 06:30,glencoe,ky,us,sphere,1800,30 minutes,Sphere hovering over pond.,6/20/2005,38.7144444,-84.8227778
5/1/1994 18:00,crystal falls,mi,us,triangle,3600,1 hour or more,Multiple encounters over approximately 50 mile radius.,9/12/1999,46.0980556,-88.3338889
5/1/1994 20:00,ocotillo wells (near),ca,us,fireball,14400,4 hours,Large stationary fiery ball,2/3/2012,33.1444444,-116.1333333
5/1/1994 22:00,great falls,mt,us,sphere,300,about 5 minuts,Ghost like bright sphere wobleing and hovering and folwoing me,12/12/2011,47.5002778,-111.3
5/1/1995 18:00,killawog,ny,us,light,300,5 min.,I saw three balls of light. Two yellow and one red on one occation. One yellow ball exactly one week later@around the same time of day,10/12/2001,42.4005556,-76.0211111
5/1/1995 21:00,sun prairie,wi,us,cross,120,2 minutes,Apparent cross shaped object seen in sky near Madison&#44 Wisconsin.,11/19/1998,43.1836111,-89.2136111
5/1/1995 21:30,brockton,ma,us,triangle,120,2 minutes,came out of nowhere&#44 disappeared into the sky,6/12/2002,42.0833333,-71.0188889
5/1/1995 22:00,zanesville,oh,us,unknown,120,2 minutes,loud sound coming from water,9/24/2003,39.9402778,-82.0133333
5/1/1996 01:00,rochester,ny,us,triangle,600,10 mins,I saw three triangle shaped craft fly over my neighborhood.,1/28/1999,43.1547222,-77.6158333
5/1/1996 01:30,burns (100 miles south of&#44 no city),or,us,triangle,900,15 minutes,Bright lights at night in the desert that hovered over the road&#44 then sped away.,1/28/1999,43.5863889,-119.0530556
5/1/1996 03:00,unknown (oh/in border),oh,NA,triangle,1800,30 minutes,UFO burns through atmosphere&#44 crashes to the earth and a salvage UFO cleans up the wreckage.,2/14/2008,40.822804,-81.279573
5/1/1996 12:00,la moncada (mexico),NA,NA,disk,1800,20 to 30mints,disc shape object shiny and abouth 20 meters in diameter hovering over agricultural fields in la moncada&#44 gto&#44 mexico,3/2/2004,20.282153,-100.802725
5/1/1996 12:15,butler,pa,us,disk,180,3 minutes,Huge black object with giant lights hovers over Pittsburgh.,5/24/2005,40.8611111,-79.8955556
5/1/1996 19:00,corvalis,or,NA,triangle,600,7-10 minutes,triangle formation in a blue haze 5/96 &amp; blinking white lights ne of ashland mountain oregon in june of 1996,10/30/2006,44.564566,-123.262043
5/1/1996 21:00,why,az,us,light,1800,30 min,Approx. 10-15 clusters of boomerang shaped lights,1/28/1999,32.2686111,-112.7380556
5/1/1996 22:00,cody,wy,us,other,60,1 minute,strange lights around Cody area,6/12/2008,44.5263889,-109.0558333
5/1/1996 23:00,lumpkin,ga,us,disk,240,4 minutes,Saucer object observed close enough to throw stones at in 1996.,5/8/2014,32.0508333,-84.7991667
5/1/1997 14:00,maysville,ky,us,disk,20,20 sec.,Golf tournament. &quot;Scramble&quot; Ball hit off tee. Looked up observed object.Other wittnesses said&#44do you see that.YES&#33Object disapeared.,4/26/1999,38.6411111,-83.7444444
5/1/1997 16:00,torquay (uk/england),NA,gb,circle,20,20 seconds,UFO in Torquay in the UK.,8/28/2003,50.45,-3.5
5/1/1997 22:00,cedar rapids,ia,us,triangle,900,maybe 15 minutes,Cedar Rapids Iowa   blue lights hovering in the shape of a &quot;V&quot; with no sound and two witnesses,3/4/2008,42.0083333,-91.6438889
5/1/1997 22:00,state college,pa,us,flash,20,20 seconds,Bright flash&#44 long and slow disipation of a thick white trail,6/12/2002,40.7933333,-77.8602778
5/1/1997 22:00,st. petersburg,fl,us,triangle,300,5 min,I was hypnotized upon a star and a triangle shaped craft moved before my eyes about 50 FT away.,10/31/2003,27.7705556,-82.6794444
5/1/1997 23:00,kitchener (canada),on,ca,triangle,300,1/2 hr,approx 100m long x 30m at back&#44 pointed at front. it was soundless and moving approx 10kph. the only way that i can explain it is to sa,7/26/2002,43.45,-80.5
5/1/1997 23:00,syracuse,ny,us,unknown,7200,2 hrs,lights over central NY,3/11/2006,43.0480556,-76.1477778
5/1/1998 00:00,hardin,ky,us,triangle,30,about 30 seconds,We saw a triangle being followed by a helicopter&#33,2/27/2000,36.7647222,-88.2952778
5/1/1998 02:00,san diego,ca,us,light,600,10 minutes,Unknown source of very intence light&#44 with intence feelings of malevolence directed at victim.,3/19/2002,32.7152778,-117.1563889
5/1/1998 16:00,cordele,ga,us,diamond,60,1 minute,riding down the road saw a diamond shaped metel looking object&#44 so we followed it&#44 and this is what happened,3/16/2000,31.9633333,-83.7825
5/1/1998 18:30,new york city (manhattan),ny,us,triangle,600,5 - 10 minutes,Strangely moving craft&#44 zigzagging in the distance that turned out to be a huge triangle with lots of lights when it flew overhead..,1/22/2004,40.7141667,-74.0063889
5/1/1998 21:00,cleveland,oh,us,light,15,15 seconds,FAST MOVING SINGLE LIGHT IN NIGHT SKY HEADING SOUTH SUDDENLY STOPS PAUSES AND SHOOTS AWAY IN NORTH EAST HEADING. I CALLED OUT A FRIEND,1/28/1999,41.4994444,-81.6955556
5/1/1998 21:00,lufkin,tx,us,light,300,3 to 5 minutes,This object exucuted manuvers that no man made object could at speeds exceeding any winged craft.,11/16/2002,31.3380556,-94.7288889
5/1/1998 22:00,gwinn,mi,us,triangle,60,1 minute,Triangle UFO Sighting Near Gwinn&#44 MI.,5/29/2011,46.2811111,-87.4408333
5/1/1999 03:00,san bernardino,ca,us,triangle,600,5-10 minutes,1999 Camping with friend in backyard triangular craft 20ft away...perfectly silent completely still.,2/8/2005,34.1083333,-117.2888889
5/1/1999 03:00,snohomish,wa,us,other,45,45 sec,I DIDN&#39T SEE THE CRAFT BUT THIS IS WHAT HAPPENED. MY WIFE AND I WERE IN BED WHEN WE HEARD AT FIRST A SOUND LIKE A SEMI WAS DRIVING DOWN,11/17/1999,47.9130556,-122.0969444
5/1/1999 10:10,louisville,ky,us,circle,12,12 seconds,I SHOT A 12 SECOND VIDEO OF UFO ABOVE CHURCHILL DOWNS ON DERBY DAY MORN.,6/23/1999,38.2541667,-85.7594444
5/1/1999 10:55,seattle,wa,us,oval,4,4 seconds,Over downtown&#44 driving north on 1st ave&#44 the object moved over the 2000 block buildings.,5/24/1999,47.6063889,-122.3308333
5/1/1999 11:30,moultrie/doerlin (between),ga,NA,disk,900,15 min.,UFO SITEING,8/10/1999,32.165622,-82.900075
5/1/1999 14:00,terre haute,in,us,sphere,600,10 minutes,This object was watched and photographed by my son one day at high school band practice. It was a silver color and was noticed as it mo,12/3/2004,39.4666667,-87.4138889
5/1/1999 17:00,lewisburg,pa,us,triangle,4,four seconds,Black&#44 triangular craft outlined in red traveling soundlessly at 35mph over the Bucknell University Campus.,8/27/2009,40.9644444,-76.8847222
5/1/1999 21:00,northport,ny,us,NA,1200,20 minutes,a total of three objects no sound.,8/5/2009,40.9008333,-73.3436111
5/1/1999 21:00,portales,nm,us,formation,10,10 seconds,Briefly observed an asymmetrical v-shaped formation of 7 solid&#44 silent&#44 unblinking lights.,7/11/2000,34.1861111,-103.3338889
5/1/1999 21:10,van buren,ar,us,fireball,5,5 sec. max.,A substantial flash of light in the sky. It appeared to be as small as an aircraft beacon at first&#44 but immediatly became larger&#44 then,5/24/1999,35.4366667,-94.3480556
5/1/1999 22:00,cape canaveral,fl,us,circle,60,1 minute,ufo seen by the US Coast Guard Cutter Laurel,12/14/2004,28.4055556,-80.605
5/1/1999 22:00,greenville,il,us,fireball,2,1-2 sec,Green Fireball in lightning pattern observed.,8/30/1999,38.8922222,-89.4130556
5/1/1999 22:00,houston,tx,us,light,20,20 seconds,I WILL ONLY LEAVE MY EMAIL ADDRESS - THIS IS REAL&#33,5/24/1999,29.7630556,-95.3630556
5/1/1999 22:00,sherwood (north of),mi,us,light,30,30 sec&#39s,3 objects moving slowly&#44 in perfect unicent. thay then speed up&#44 and vanished&#44 as a air plane was coming into air space,7/5/1999,42.0013889,-85.2386111
5/1/1999 23:50,hollywood (at the i-95 overpass @ hollywood blvd.),fl,us,teardrop,20,15-20 seconds,AS i came to the interstate overpass I noticed a teardropped object that emitted light.It kind of hovered 100 feet above. It then took,5/24/1999,26.0108333,-80.1497222
5/12/1965 21:00,massapequa park,ny,us,oval,5,5 seconds,Fast quiet objects moving in formation with unheard of speed and precision.,1/11/2002,40.6802778,-73.4555556
5/12/1968 09:00,valparaiso,in,us,unknown,109800,3 1/2 hours,1968&#44 Grey Squares in Sky&#44 I&#39ll take you with me cuz you&#39re my friend&#44 9 o&#39clock past bozo circus noon&#44 scary man&#44 doll burning,3/2/2004,41.4730556,-87.0611111
5/12/1968 09:00,valparaiso,in,us,unknown,109800,3 1/2 hours,68 Grey Squares in Sky&#44 I&#39ll take you with me cuz you&#39re my friend&#44 9 o&#39clock past bozo circus noon&#44 scary man&#44 doll burning,3/2/2004,41.4730556,-87.0611111
5/12/1968 21:00,omaha,ne,us,disk,1200,15-20 minutes,Disk-shaped UFO with dome under perfectly clear conditions at less than 100 feet altitude&#44 motionless.,9/2/2005,41.2586111,-95.9375
5/12/1976 23:50,grapevine,ca,us,egg,40,40 seconds,METALIC EGG SHAPE CRAFT SIZE OF A HOUSE FLEW PAST OUR CAR ABOUT 100 FT  TO THE RIGHT 50 FT OFF THE GROUND.,10/19/1999,34.9416667,-118.9291667
5/12/1980 20:30,raytown,mo,us,disk,900,15minutes,shiny disk shaped with a raised dome on top in the middle&#44rotateing light[white] moved around bottom.,12/23/2002,39.0086111,-94.4633333
5/12/1980 21:00,greenfield,in,us,light,60,60 seconds,Bright Spherical light seen over Hancock County field&#44 disappears,5/11/2005,39.785,-85.7694444
5/12/1982 21:50,edinboro,pa,us,unknown,1920,32 minutes,Two red probe crafts ascended into &quot;mother ship&quot;. Mother ship ascended in altitude and release one of the probes and then lost visual.,2/23/2000,41.8741667,-80.1319444
5/12/1985 20:00,altoona,pa,us,disk,600,5-10 min,object that hovered above me in the night sky with multi colored lights going around it.,1/31/2011,40.5186111,-78.395
5/12/1986 20:45,dade city (near),fl,us,triangle,240,04 minutes,While camping in the late 80&#39s we had several encounters with a silent triangular object 300-400ft above our camp site,7/5/2005,28.3644444,-82.1961111
5/12/1989 14:30,wichita falls,tx,us,oval,120,1-1/2 minute,One sunny afternoon I saw a flat bottom thick gray disk slowly moving east  observing  this over a minute.,9/2/2005,33.9136111,-98.4930556
5/12/1989 23:00,tazewell,va,us,oval,120,2mintues,me and my friend seen this thing come out of no where and it stayed only in one spot for seconds it moved at speeds i have never seen z,5/24/2005,37.1147222,-81.5197222
5/12/1992 01:00,houston,tx,us,triangle,300,5mm,MY UNCLE AND I WERE MOVING THAT NIGHT.  WE WERE ON OUR WAY BACK TO THE OLD APT IT WAS ABOUT 1:00AM  AND MY UNCLE AND I WERE DRIVING DOW,2/1/2007,29.7630556,-95.3630556
5/12/1994 03:30,loughborough&#44 leic (uk/england),NA,NA,disk,1500,25 mins,observed small ufo hovering over a field/farmhouse moving in a random fashion in all directions,8/10/1999,52.772099,-1.206166
5/12/1994 11:00,mitchell,or,us,NA,2,2 sec.,Two men observed a blue/white object streak down and disappear behind a nearby ridge. Cast light.,11/2/1999,44.5666667,-120.1522222
5/12/1994 22:15,winslow,me,us,disk,60,1 min,fast moving high altitude pulsating disc,2/1/2007,44.5469444,-69.6216667
5/12/1995 07:30,starkey,or,us,NA,1200,20 min.,Experienced logger repts. three very bright lights in morning sky.  Middle one rises&#44 accelerates into distance; others follow&#33,11/2/1999,45.2216667,-118.4247222
5/12/1995 12:00,lackland air force base tx,tx,NA,disk,1200,20 minutes,2 Identical Saucer to Diving Bell Shaped U.F.O.s Scalloped Lead Bottoms With Transparent Glass Tops.,2/27/2014,29.38421,-98.581082
5/12/1995 14:00,ozark,mo,us,cigar,40,30 to 40 sec.,Clear blue sky&#44no wind&#44no sound&#44very large&#44and very wicked looking and lights on the second one.,10/12/2001,37.0208333,-93.2058333
5/12/1995 20:00,santa fe,tx,us,chevron,7200,2hours,incredibly massive slow moving craft&#44 chevron or wing shaped with multiple lights of the same hue of red.,12/19/2003,29.3777778,-95.1055556
5/12/1995 22:50,duarte,ca,us,NA,180,3 min.,Young woman repts. triangular ship suspended in SE sky&#44 three smaller lights below larger object.  Objs. fly off.,11/2/1999,34.1394444,-117.9763889
5/12/1996 02:00,idaho falls,id,us,light,60,1 minute,I never have told anyone about this because of the illegal nature of what we were doing when the event occured. Given the anonymous nat,5/28/2005,43.4666667,-112.0333333
5/12/1996 14:00,sewanee,tn,us,sphere,1200,20 min,Saw a perfect silver&#44 metalic sphere move with unnatural physics in a crystal clear&#44 afternoon sky.,10/11/2005,35.2030556,-85.9211111
5/12/1996 21:00,van alstyne,tx,us,disk,10800,3 hour period,Close encounter in Texas&#44 missing time.,2/18/2001,33.4213889,-96.5769444
5/12/1996 23:00,kelseyville,ca,us,NA,2700,45 min.,Group of people witness &quot;pinpoint of light w/ spiderweb of light outside center.&quot;  Obj. ascends&#44 leaves trail behind it&#44 disappears.,11/2/1999,38.9780556,-122.8383333
5/12/1996 23:00,santa cruz,ca,us,NA,3900,65 min.,Young couple watch very bright light to W over Pacific O.  Had &quot;corona effect&quot;; reflected off water.  Suddenly disappeared. (Planet?),11/2/1999,36.9741667,-122.0297222
5/12/1998 01:00,superior,wi,us,circle,120,2min.,high altitude&#44very fast,11/1/1998,46.7208333,-92.1038889
5/12/1998 03:00,pampa,tx,us,light,600,10 minutes,Bright light that would light up the sky and then dim.  Also crossed great distances in short amount of time; disappeared and reappeare,7/4/2012,35.5361111,-100.9594444
5/12/1998 16:00,kinston/richlands (between; rt. 258),nc,NA,cigar,2,few seconds,Cigar-shaped craft&#44 traveling over road in country&#44 200-300 ft. in the air.  200-300 mph&#44 no wings&#44 no markings&#44 no sound. Silver.,9/2/2005,34.947519,-77.610862
5/12/1998 21:00,chebanse,il,us,disk,180,1-3 minutes,Last night we had severe thunderstorms. I was 7 or 8 minutes from home and out in the country. To my right up in the clouds I thought I,1/28/1999,41.0030556,-87.9080556
5/12/1999 00:00,bloomington,in,us,light,15,10-15 seconds,Light that was in a cloud bank above apartment complex.  Appeared orange in the cloud&#44 southwest stopped&#44 moved northeast on parallel c,5/24/1999,39.1652778,-86.5263889
5/12/1999 20:55,potsdam,ny,us,sphere,40,40sec.,I WAS DRIVING HOME FROM WORK AND I LOOKED UP AND OUT THE FRONT WINDSHEILD OF MY CAR&#44 WHEN I NOTICED TWO IRREGULAR SHAPPED SPHERES JUST,5/24/1999,44.6697222,-74.9816667
5/12/1999 21:20,salem,or,us,cylinder,300,5 minutes,3 of us standing in a large open area walking dogs.  Watching some airplanes and than I tuned and saw the cylinder craft which flew int,5/24/1999,44.9430556,-123.0338889
5/13/1977 13:00,lake guadalupe (mexico),NA,NA,egg,300,5 minutes,It was silent and metalic and reflective.,10/15/2003,19.631726,-99.260543
5/13/1983 17:00,london (uk/england),NA,gb,disk,120,2 mins,silver disc sighted on Waterloo Bridge&#44 London&#44 England in 1983,6/20/2005,51.514125,-0.093689
5/13/1983 21:30,granite city,il,us,disk,15,15 sec,i observed this object quite a few years ago&#44 my mother and i were in her car on the road i live on and noticed a saucer shaped object,6/6/2000,38.7013889,-90.1486111
5/13/1991 22:00,sechelt (canada),bc,ca,disk,180,2-3 minutes,You spend a good part of your life a non-believer&#44 until one day you see something that will change your view forever&#33&#33,2/5/2003,49.466667,-123.766667
5/13/1991 23:30,pittsburg,tx,us,unknown,300,5 minutes,Random flashing multicolored lights&#44 with one spotlight&#44 shining down onto my house.,5/12/2010,32.9952778,-94.9655556
